Key,SourceString,DevComment
"Flicker_Mod_QuickSlash_4Ability_Description","Dash <b>{data.TravelDistance_UI}|fmt(min_frac=0,max_frac=1)m</> in target direction dealing <b>{data.WeaponDmg_UI}|round()%</> Weapon Damage.\nRequires Melee Weapon",""
"Flicker_Mod_MarkRefresh_0Name","Mark Refresh",""
"Flicker_Mod_MarkRefresh_1Description","When this ability hits your <me_Mark>Mark</>, it recovers <b>{CDRedMod_UI}|round()%</> Cooldown.",""
"Flicker_Mod_CooldownCharge_0Name","Cooldown Charge",""
"Flicker_Mod_CooldownCharge_1Description","<b>+{CDCharge}|round()</> Cooldown Charges.\n<b>+{BaseCDMod}|round()s</> Base Cooldown Duration.",""
"Flicker_Mod_Punish_0Name","Punish",""
"Flicker_Mod_Punish_1Description","Deals <b>{DmgMod_UI}|round()%</> more Damage against <me_Channel>Channeling</> or Incapacitated enemies.",""
"Flicker_Mod_Doom_0Name","Apply Doom",""
"Flicker_Mod_Doom_1Description","Applies <b>{Doom}|round()</> <me_Doom>Doom</> to enemies you pass in a <b>{Width_UI}|fmt(min_frac=0,max_frac=1)m</> wide area.",""
"Bladespin_0Name","Bladespin",""
"Bladespin_1Description","Deals <b>{data.WeaponDmg_UI}|round()%</> Weapon Damage in a <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius around you.\nRequires One Handed Axe, Dagger or Sword.",""
"Bladespin_Mod_Riposte_0Name","Riposte",""
"Bladespin_Mod_Riposte_1Description","When you take a <me_Glancing>Glancing</> Hit, your next use of Bladespin within <b>{Duration}|fmt(min_frac=0,max_frac=1)s</> deals <b>+{DmgMod}|round()</> <me_PierceDam>Pierce Damage</>.",""
"Bladespin_Mod_Bladedance_0Name","Bladedance",""
"Bladespin_Mod_Bladedance_1Description","On ability start gain <b>+{GlanceChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Glancing>Glancing</> Chance and <b>+{GlanceMitigationMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Glancing>Glancing</> Damage Reduction for <b>{Duration}|fmt(min_frac=0,max_frac=1)s</>.",""
"Bladespin_Mod_ShadowBlades_0Name","Shadow Blades",""
"Bladespin_Mod_ShadowBlades_1Description","Turns into a Spell dealing <b>{Damage}|round()</> <me_PoisonDam>Poison Damage</> instead.\nNo Weapon requirements.\nTags: +Shadow, -Melee Attack, +Spell",""
"Bladespin_Mod_ShadowBlades_4Ability_Description","Deals <b>{data.PoisonDmg}|round()</> <me_PoisonDam>Poison Damage</> in a <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius around you.",""
"Bladespin_Mod_ConsumeDoom_0Name","Consume Doom",""
"Bladespin_Mod_ConsumeDoom_1Description","On hit consumes <me_Doom>Doom</> to deal <b>{DmgMod_UI}|round()%</> more Damage per <me_Doom>Doom</> consumed.",""
"Bladespin_Mod_MarkKiller_0Name","Mark Killer",""
"Bladespin_Mod_MarkKiller_1Description","Deal <b>{Damage}|round()</> <me_VitalityDam>Vitality Damage</> to your <me_Mark>Mark</> per <me_Doom>Doom</> consumed from all hit enemies.",""
"Bladespin_Mod_MarkKiller_2DescriptionShort","Deal <b>{Damage}|round()</> <me_VitalityDam>Vitality Damage</> to your <me_Mark>Mark</> per <me_Doom>Doom</> consumed from all hit enemies.",""
"Bladespin_Mod_Rupture_0Name","Rupture",""
"Bladespin_Mod_Rupture_1Description","On hit <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Rupture>Rupture</> Chance.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"Bladespin_Mod_Rupture_2DescriptionShort","On hit <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Rupture>Rupture</> Chance.",""
"Bladespin_Mod_DoubleStrike_0Name","Double Strike",""
"Bladespin_Mod_DoubleStrike_1Description","Hits twice.\n<b>{DmgMod_UI}|round()%</> less Damage.\n<b>+{MPCostMod}|round()</> Energy cost.\nRequires Melee dual wielding.",""
"Bladespin_Mod_DoubleStrike_2DescriptionShort","Hits twice.\nRequires Melee dual wielding.",""
"Bladespin_Mod_FlowSpender_0Name","Consume Flow",""
"Bladespin_Mod_FlowSpender_1Description","Consumes <me_Flow>Flow</> for <b>+{LifestealMod_UI}|fmt(min_frac=0,max_frac=1)%</> added Base <me_Lifesteal>Lifesteal</> and <b>{DmgMod_UI}|round()%</> more Damage.",""
"Scattershot_0Name","Scattershot",""
"Scattershot_1Description","<me_FireDam>Fire</> <b>{data.ProjAmount}|round()</> Projectiles in a cone dealing <b>{IsSpell}|plural(other={data.WeaponDmg_UI}, one={data.PoisonDmg}){IsSpell}|plural(other=%)</> {IsSpell}|plural(other=Weapon Damage, one = <me_PoisonDam>Poison Damage</>).\r\nInfinite <me_Penetration>Projectile Penetration</>.\r\nProjectiles deal <b>{data.SecondHitDmgMultiplier_UI}|round()%</> less Damage after their first hit.\r\nAdditional hits against the same enemy deal <b>{data.ConsecutiveDmgMultiplier_UI}|round()%</> less Damage and have <b>{data.ConsecutiveAilmentMultiplier_UI}|round()%</> less <me_AilmentChance>Ailment Chance</>.\r\nRequires Ranged Weapon.","{IsSpell}|plural(other="
"Scattershot_Mod_BladeTrick_0Name","Blade Trick",""
"Scattershot_Mod_BladeTrick_1Description","Instead fling hidden blades in all directions dealing <b>{Damage}|round()</> <me_PierceDam>Pierce Damage</>.\n<b>+{ProjAmountMod}|round()</> additional Projectiles.\n<b>{MoreProjMod_UI}|round()%</> more Projectiles.\n<b>+{MPCostMod}|round()</> Energy cost.\nNo Weapon Requirement",""
"Scattershot_Mod_BladeTrick_4Ability_Description","<me_FireDam>Fire</> <b>{data.ProjAmount}|round()</> Projectiles in all directions dealing <b>{IsSpell}|plural(other={data.PierceDmg}, one={data.PoisonDmg})</> {IsSpell}|plural(other=<me_PierceDam>Pierce Damage</>, one = <me_PoisonDam>Poison Damage</>).\r\nInfinite <me_Penetration>Projectile Penetration</>.\r\nProjectiles deal <b>{data.SecondHitDmgMultiplier_UI}|round()%</> less Damage after their first hit.\r\nAdditional hits against the same enemy deal <b>{data.ConsecutiveDmgMultiplier_UI}|round()%</> less Damage and have <b>{data.ConsecutiveAilmentMultiplier_UI}|round()%</> less <me_AilmentChance>Ailment Chance</>.",""
"Scattershot_Mod_AdditionalProjectiles_0Name","Additional Projectiles",""
"Scattershot_Mod_AdditionalProjectiles_1Description","<b>+{ProjAmountMod}|round()</> additional Projectiles.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"Scattershot_Mod_ReturningProjectiles_0Name","Returning Projectiles",""
"Scattershot_Mod_ReturningProjectiles_1Description","Projectiles get stuck where they land and return to you after <b>{Delay}|fmt(min_frac=0,max_frac=1)s</> dealing <b>{DmgMod_UI}|round()%</> Damage.",""
"Scattershot_Mod_FlowSpender_0Name","Consume Flow",""
"Scattershot_Mod_FlowSpender_1Description","Consumes <me_Flow>Flow</> for <b>{MoreProjMod_UI}|round()%</> more Projectiles and <me_Stun>Stuns</> for <b>{StunDuration}|fmt(min_frac=0,max_frac=1)s</>.",""
"Scattershot_Mod_Doom_0Name","Apply Doom",""
"Scattershot_Mod_Doom_1Description","On hit <b>{DoomChance_UI}|round()%</> chance to apply <b>{Doom}|round()</> <me_Doom>Doom</>.\n<b>+{MPCostMod}|round()</> Energy cost.",""
"Scattershot_Mod_Doom_2DescriptionShort","On hit <b>{DoomChance_UI}|round()%</> chance to apply <b>{Doom}|round()</> <me_Doom>Doom</>.",""
"Scattershot_Mod_ShadowDagger_0Name","Shadow Dagger",""
"Scattershot_Mod_ShadowDagger_1Description","Turns into a spell dealing <b>{Damage}|round()</> <me_PoisonDam>Poison Damage</> instead.\nTags: +Shadow, -Ranged Attack, +Spell",""
"Scattershot_Mod_Rupture_0Name","Rupture",""
"Scattershot_Mod_Rupture_1Description","On hit <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Rupture>Rupture</> Chance.\r\n<b>+{MPCostMod}|round()</> Energy cost.",""
"Scattershot_Mod_Rupture_2DescriptionShort","On hit <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Rupture>Rupture</> Chance.",""
